prompt_index,source_prompt_index,tags,prompt_text,slot,video,identity_continuity_-2_to_2,background_continuity_-2_to_2,motion_quality_-2_to_2,artifact_free_-2_to_2,late_stability_-2_to_2,prompt_fidelity_-2_to_2,overall_preference_-2_to_2,severe_failure_0_or_1,notes
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",0,p03_bea4715705.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",1,p03_bc5e1fd386.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",2,p03_92386c992a.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",3,p03_ad108431b9.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",4,p03_2f49fc0f23.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",5,p03_057008346e.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",6,p03_5ccbb36d39.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",7,p03_c983324b3f.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",0,p04_d44701651b.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",1,p04_82c90cbf2a.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",2,p04_26d21c9663.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",3,p04_55372e99f5.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",4,p04_df3e9d6c6d.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",5,p04_524466f2dd.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",6,p04_ff2c3b17cd.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",7,p04_52cadc8438.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",0,p05_dc8fbb2fff.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",1,p05_23987c3ba0.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",2,p05_ff500d43e3.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",3,p05_2517641b0c.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",4,p05_8378706fab.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",5,p05_765746e58a.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",6,p05_9b4d905e22.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",7,p05_6e636f3c51.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",0,p06_306791d96c.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",1,p06_145d1a5d31.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",2,p06_43028989f2.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",3,p06_a91ab0d40f.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",4,p06_b8f2aa3d3b.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",5,p06_36b3148197.mp4,,,,,,,,,
