prompt_index,source_prompt_index,tags,prompt_text,slot,video,identity_continuity_-2_to_2,background_continuity_-2_to_2,motion_quality_-2_to_2,artifact_free_-2_to_2,late_stability_-2_to_2,prompt_fidelity_-2_to_2,overall_preference_-2_to_2,severe_failure_0_or_1,notes
1,1,multi_subject|animal|snow|camera_depth,"A stunning mid-afternoon landscape with a low camera angle, showcasing several giant wooly mammoths treading through a snowy meadow. Their long, wooly fur gently billows as they move, creating natural movement. Snow-covered trees and dramatic snow-capped mountains loom in the distance. Wispy clouds and a high sun cast a warm glow, enhancing the serene and awe-inspiring atmosphere. The depth of field brings out detailed textures, capturing every nuance of these prehistoric giants in breathtaking clarity.",3,p01_03f1ba2715.mp4,,,,,,,,,
1,1,multi_subject|animal|snow|camera_depth,"A stunning mid-afternoon landscape with a low camera angle, showcasing several giant wooly mammoths treading through a snowy meadow. Their long, wooly fur gently billows as they move, creating natural movement. Snow-covered trees and dramatic snow-capped mountains loom in the distance. Wispy clouds and a high sun cast a warm glow, enhancing the serene and awe-inspiring atmosphere. The depth of field brings out detailed textures, capturing every nuance of these prehistoric giants in breathtaking clarity.",4,p01_0a97338c33.mp4,,,,,,,,,
1,1,multi_subject|animal|snow|camera_depth,"A stunning mid-afternoon landscape with a low camera angle, showcasing several giant wooly mammoths treading through a snowy meadow. Their long, wooly fur gently billows as they move, creating natural movement. Snow-covered trees and dramatic snow-capped mountains loom in the distance. Wispy clouds and a high sun cast a warm glow, enhancing the serene and awe-inspiring atmosphere. The depth of field brings out detailed textures, capturing every nuance of these prehistoric giants in breathtaking clarity.",5,p01_e58e4dc05e.mp4,,,,,,,,,
1,1,multi_subject|animal|snow|camera_depth,"A stunning mid-afternoon landscape with a low camera angle, showcasing several giant wooly mammoths treading through a snowy meadow. Their long, wooly fur gently billows as they move, creating natural movement. Snow-covered trees and dramatic snow-capped mountains loom in the distance. Wispy clouds and a high sun cast a warm glow, enhancing the serene and awe-inspiring atmosphere. The depth of field brings out detailed textures, capturing every nuance of these prehistoric giants in breathtaking clarity.",6,p01_bb92411198.mp4,,,,,,,,,
2,4,3d_animation|character_identity|object_interaction|fire,"A close-up 3D animated scene of a short, fluffy monster kneeling beside a melting red candle. The monster has large, wide eyes and an open mouth, gazing at the flame with wonder and curiosity. Its soft, fluffy fur contrasts with the warm, dramatic lighting that highlights its gentle, innocent expression. The pose conveys playfulness and exploration, as if discovering the world for the first time. In the background, a cozy, warmly lit room with a fireplace and soft furnishings enhances the atmosphere. Warm colors and dramatic lighting create a captivating and inviting scene.",0,p02_63636ee2b3.mp4,,,,,,,,,
2,4,3d_animation|character_identity|object_interaction|fire,"A close-up 3D animated scene of a short, fluffy monster kneeling beside a melting red candle. The monster has large, wide eyes and an open mouth, gazing at the flame with wonder and curiosity. Its soft, fluffy fur contrasts with the warm, dramatic lighting that highlights its gentle, innocent expression. The pose conveys playfulness and exploration, as if discovering the world for the first time. In the background, a cozy, warmly lit room with a fireplace and soft furnishings enhances the atmosphere. Warm colors and dramatic lighting create a captivating and inviting scene.",1,p02_79ec1db18d.mp4,,,,,,,,,
2,4,3d_animation|character_identity|object_interaction|fire,"A close-up 3D animated scene of a short, fluffy monster kneeling beside a melting red candle. The monster has large, wide eyes and an open mouth, gazing at the flame with wonder and curiosity. Its soft, fluffy fur contrasts with the warm, dramatic lighting that highlights its gentle, innocent expression. The pose conveys playfulness and exploration, as if discovering the world for the first time. In the background, a cozy, warmly lit room with a fireplace and soft furnishings enhances the atmosphere. Warm colors and dramatic lighting create a captivating and inviting scene.",2,p02_27807b2f3d.mp4,,,,,,,,,
2,4,3d_animation|character_identity|object_interaction|fire,"A close-up 3D animated scene of a short, fluffy monster kneeling beside a melting red candle. The monster has large, wide eyes and an open mouth, gazing at the flame with wonder and curiosity. Its soft, fluffy fur contrasts with the warm, dramatic lighting that highlights its gentle, innocent expression. The pose conveys playfulness and exploration, as if discovering the world for the first time. In the background, a cozy, warmly lit room with a fireplace and soft furnishings enhances the atmosphere. Warm colors and dramatic lighting create a captivating and inviting scene.",3,p02_ef7203bf93.mp4,,,,,,,,,
2,4,3d_animation|character_identity|object_interaction|fire,"A close-up 3D animated scene of a short, fluffy monster kneeling beside a melting red candle. The monster has large, wide eyes and an open mouth, gazing at the flame with wonder and curiosity. Its soft, fluffy fur contrasts with the warm, dramatic lighting that highlights its gentle, innocent expression. The pose conveys playfulness and exploration, as if discovering the world for the first time. In the background, a cozy, warmly lit room with a fireplace and soft furnishings enhances the atmosphere. Warm colors and dramatic lighting create a captivating and inviting scene.",4,p02_8dcf98f69e.mp4,,,,,,,,,
2,4,3d_animation|character_identity|object_interaction|fire,"A close-up 3D animated scene of a short, fluffy monster kneeling beside a melting red candle. The monster has large, wide eyes and an open mouth, gazing at the flame with wonder and curiosity. Its soft, fluffy fur contrasts with the warm, dramatic lighting that highlights its gentle, innocent expression. The pose conveys playfulness and exploration, as if discovering the world for the first time. In the background, a cozy, warmly lit room with a fireplace and soft furnishings enhances the atmosphere. Warm colors and dramatic lighting create a captivating and inviting scene.",5,p02_c66ecab61f.mp4,,,,,,,,,
2,4,3d_animation|character_identity|object_interaction|fire,"A close-up 3D animated scene of a short, fluffy monster kneeling beside a melting red candle. The monster has large, wide eyes and an open mouth, gazing at the flame with wonder and curiosity. Its soft, fluffy fur contrasts with the warm, dramatic lighting that highlights its gentle, innocent expression. The pose conveys playfulness and exploration, as if discovering the world for the first time. In the background, a cozy, warmly lit room with a fireplace and soft furnishings enhances the atmosphere. Warm colors and dramatic lighting create a captivating and inviting scene.",6,p02_e05d19ddff.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",0,p03_09de36b050.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",1,p03_1516f48999.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",2,p03_55c88f2868.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",3,p03_14ac9f8f35.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",4,p03_43a342b561.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",5,p03_4dc4ba6450.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",6,p03_fcfa8f2140.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",0,p04_9614e179ed.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",1,p04_0bb588bf0c.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",2,p04_9b71a3c55e.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",3,p04_33dea85f3b.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",4,p04_0a569a40ba.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",5,p04_46569dd708.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",6,p04_3b5b0bc0e8.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",0,p05_4685195033.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",1,p05_3b91ea71bd.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",2,p05_88e4fe1d19.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",3,p05_f12509c50c.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",4,p05_138a985478.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",5,p05_1ed61c314f.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",6,p05_6ff2ebe239.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",0,p06_7f85bd817d.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",1,p06_7866ba23bc.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",2,p06_146cb0a009.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",3,p06_c85b7292dc.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",4,p06_5ac75fead6.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",5,p06_b9aed5b713.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",6,p06_3834d581d3.mp4,,,,,,,,,
7,24,articulated_motion|festival|crowd|colorful,"A vibrant and lively Chinese Lunar New Year celebration video featuring a majestic Chinese dragon performing traditional dance moves. The dragon, made of colorful silk and adorned with intricate patterns, has flowing scales and a fierce expression, moving gracefully with fluid movements. It dances amidst a sea of joyful people in festive red and gold attire, accompanied by drummers and musicians playing traditional instruments. The background showcases bustling streets filled with lanterns, paper decorations, and colorful stalls. The video has a dynamic and energetic feel, capturing the essence of the festival. A wide-angle shot with dynamic camera movements following the dragon's path, capturing its powerful leaps and graceful turns.",0,p07_e237ce80aa.mp4,,,,,,,,,
7,24,articulated_motion|festival|crowd|colorful,"A vibrant and lively Chinese Lunar New Year celebration video featuring a majestic Chinese dragon performing traditional dance moves. The dragon, made of colorful silk and adorned with intricate patterns, has flowing scales and a fierce expression, moving gracefully with fluid movements. It dances amidst a sea of joyful people in festive red and gold attire, accompanied by drummers and musicians playing traditional instruments. The background showcases bustling streets filled with lanterns, paper decorations, and colorful stalls. The video has a dynamic and energetic feel, capturing the essence of the festival. A wide-angle shot with dynamic camera movements following the dragon's path, capturing its powerful leaps and graceful turns.",1,p07_27dcd20e63.mp4,,,,,,,,,
7,24,articulated_motion|festival|crowd|colorful,"A vibrant and lively Chinese Lunar New Year celebration video featuring a majestic Chinese dragon performing traditional dance moves. The dragon, made of colorful silk and adorned with intricate patterns, has flowing scales and a fierce expression, moving gracefully with fluid movements. It dances amidst a sea of joyful people in festive red and gold attire, accompanied by drummers and musicians playing traditional instruments. The background showcases bustling streets filled with lanterns, paper decorations, and colorful stalls. The video has a dynamic and energetic feel, capturing the essence of the festival. A wide-angle shot with dynamic camera movements following the dragon's path, capturing its powerful leaps and graceful turns.",2,p07_d9284152fb.mp4,,,,,,,,,
7,24,articulated_motion|festival|crowd|colorful,"A vibrant and lively Chinese Lunar New Year celebration video featuring a majestic Chinese dragon performing traditional dance moves. The dragon, made of colorful silk and adorned with intricate patterns, has flowing scales and a fierce expression, moving gracefully with fluid movements. It dances amidst a sea of joyful people in festive red and gold attire, accompanied by drummers and musicians playing traditional instruments. The background showcases bustling streets filled with lanterns, paper decorations, and colorful stalls. The video has a dynamic and energetic feel, capturing the essence of the festival. A wide-angle shot with dynamic camera movements following the dragon's path, capturing its powerful leaps and graceful turns.",3,p07_a8162b5577.mp4,,,,,,,,,
