prompt_index,source_prompt_index,tags,prompt_text,slot,video,identity_continuity_-2_to_2,background_continuity_-2_to_2,motion_quality_-2_to_2,artifact_free_-2_to_2,late_stability_-2_to_2,prompt_fidelity_-2_to_2,overall_preference_-2_to_2,severe_failure_0_or_1,notes
1,1,multi_subject|animal|snow|camera_depth,"A stunning mid-afternoon landscape with a low camera angle, showcasing several giant wooly mammoths treading through a snowy meadow. Their long, wooly fur gently billows as they move, creating natural movement. Snow-covered trees and dramatic snow-capped mountains loom in the distance. Wispy clouds and a high sun cast a warm glow, enhancing the serene and awe-inspiring atmosphere. The depth of field brings out detailed textures, capturing every nuance of these prehistoric giants in breathtaking clarity.",3,p01_9f8aef8488.mp4,,,,,,,,,
1,1,multi_subject|animal|snow|camera_depth,"A stunning mid-afternoon landscape with a low camera angle, showcasing several giant wooly mammoths treading through a snowy meadow. Their long, wooly fur gently billows as they move, creating natural movement. Snow-covered trees and dramatic snow-capped mountains loom in the distance. Wispy clouds and a high sun cast a warm glow, enhancing the serene and awe-inspiring atmosphere. The depth of field brings out detailed textures, capturing every nuance of these prehistoric giants in breathtaking clarity.",4,p01_0e92671fae.mp4,,,,,,,,,
1,1,multi_subject|animal|snow|camera_depth,"A stunning mid-afternoon landscape with a low camera angle, showcasing several giant wooly mammoths treading through a snowy meadow. Their long, wooly fur gently billows as they move, creating natural movement. Snow-covered trees and dramatic snow-capped mountains loom in the distance. Wispy clouds and a high sun cast a warm glow, enhancing the serene and awe-inspiring atmosphere. The depth of field brings out detailed textures, capturing every nuance of these prehistoric giants in breathtaking clarity.",5,p01_9c15206992.mp4,,,,,,,,,
1,1,multi_subject|animal|snow|camera_depth,"A stunning mid-afternoon landscape with a low camera angle, showcasing several giant wooly mammoths treading through a snowy meadow. Their long, wooly fur gently billows as they move, creating natural movement. Snow-covered trees and dramatic snow-capped mountains loom in the distance. Wispy clouds and a high sun cast a warm glow, enhancing the serene and awe-inspiring atmosphere. The depth of field brings out detailed textures, capturing every nuance of these prehistoric giants in breathtaking clarity.",6,p01_095df8a290.mp4,,,,,,,,,
1,1,multi_subject|animal|snow|camera_depth,"A stunning mid-afternoon landscape with a low camera angle, showcasing several giant wooly mammoths treading through a snowy meadow. Their long, wooly fur gently billows as they move, creating natural movement. Snow-covered trees and dramatic snow-capped mountains loom in the distance. Wispy clouds and a high sun cast a warm glow, enhancing the serene and awe-inspiring atmosphere. The depth of field brings out detailed textures, capturing every nuance of these prehistoric giants in breathtaking clarity.",7,p01_8fc1a3453c.mp4,,,,,,,,,
2,4,3d_animation|character_identity|object_interaction|fire,"A close-up 3D animated scene of a short, fluffy monster kneeling beside a melting red candle. The monster has large, wide eyes and an open mouth, gazing at the flame with wonder and curiosity. Its soft, fluffy fur contrasts with the warm, dramatic lighting that highlights its gentle, innocent expression. The pose conveys playfulness and exploration, as if discovering the world for the first time. In the background, a cozy, warmly lit room with a fireplace and soft furnishings enhances the atmosphere. Warm colors and dramatic lighting create a captivating and inviting scene.",0,p02_efe6b7d6b9.mp4,,,,,,,,,
2,4,3d_animation|character_identity|object_interaction|fire,"A close-up 3D animated scene of a short, fluffy monster kneeling beside a melting red candle. The monster has large, wide eyes and an open mouth, gazing at the flame with wonder and curiosity. Its soft, fluffy fur contrasts with the warm, dramatic lighting that highlights its gentle, innocent expression. The pose conveys playfulness and exploration, as if discovering the world for the first time. In the background, a cozy, warmly lit room with a fireplace and soft furnishings enhances the atmosphere. Warm colors and dramatic lighting create a captivating and inviting scene.",1,p02_489c0c8c3e.mp4,,,,,,,,,
2,4,3d_animation|character_identity|object_interaction|fire,"A close-up 3D animated scene of a short, fluffy monster kneeling beside a melting red candle. The monster has large, wide eyes and an open mouth, gazing at the flame with wonder and curiosity. Its soft, fluffy fur contrasts with the warm, dramatic lighting that highlights its gentle, innocent expression. The pose conveys playfulness and exploration, as if discovering the world for the first time. In the background, a cozy, warmly lit room with a fireplace and soft furnishings enhances the atmosphere. Warm colors and dramatic lighting create a captivating and inviting scene.",2,p02_5fee7865a0.mp4,,,,,,,,,
2,4,3d_animation|character_identity|object_interaction|fire,"A close-up 3D animated scene of a short, fluffy monster kneeling beside a melting red candle. The monster has large, wide eyes and an open mouth, gazing at the flame with wonder and curiosity. Its soft, fluffy fur contrasts with the warm, dramatic lighting that highlights its gentle, innocent expression. The pose conveys playfulness and exploration, as if discovering the world for the first time. In the background, a cozy, warmly lit room with a fireplace and soft furnishings enhances the atmosphere. Warm colors and dramatic lighting create a captivating and inviting scene.",3,p02_5be6622ca1.mp4,,,,,,,,,
2,4,3d_animation|character_identity|object_interaction|fire,"A close-up 3D animated scene of a short, fluffy monster kneeling beside a melting red candle. The monster has large, wide eyes and an open mouth, gazing at the flame with wonder and curiosity. Its soft, fluffy fur contrasts with the warm, dramatic lighting that highlights its gentle, innocent expression. The pose conveys playfulness and exploration, as if discovering the world for the first time. In the background, a cozy, warmly lit room with a fireplace and soft furnishings enhances the atmosphere. Warm colors and dramatic lighting create a captivating and inviting scene.",4,p02_5ef8399e03.mp4,,,,,,,,,
2,4,3d_animation|character_identity|object_interaction|fire,"A close-up 3D animated scene of a short, fluffy monster kneeling beside a melting red candle. The monster has large, wide eyes and an open mouth, gazing at the flame with wonder and curiosity. Its soft, fluffy fur contrasts with the warm, dramatic lighting that highlights its gentle, innocent expression. The pose conveys playfulness and exploration, as if discovering the world for the first time. In the background, a cozy, warmly lit room with a fireplace and soft furnishings enhances the atmosphere. Warm colors and dramatic lighting create a captivating and inviting scene.",5,p02_9239af4bdc.mp4,,,,,,,,,
2,4,3d_animation|character_identity|object_interaction|fire,"A close-up 3D animated scene of a short, fluffy monster kneeling beside a melting red candle. The monster has large, wide eyes and an open mouth, gazing at the flame with wonder and curiosity. Its soft, fluffy fur contrasts with the warm, dramatic lighting that highlights its gentle, innocent expression. The pose conveys playfulness and exploration, as if discovering the world for the first time. In the background, a cozy, warmly lit room with a fireplace and soft furnishings enhances the atmosphere. Warm colors and dramatic lighting create a captivating and inviting scene.",6,p02_a9ccd9695a.mp4,,,,,,,,,
2,4,3d_animation|character_identity|object_interaction|fire,"A close-up 3D animated scene of a short, fluffy monster kneeling beside a melting red candle. The monster has large, wide eyes and an open mouth, gazing at the flame with wonder and curiosity. Its soft, fluffy fur contrasts with the warm, dramatic lighting that highlights its gentle, innocent expression. The pose conveys playfulness and exploration, as if discovering the world for the first time. In the background, a cozy, warmly lit room with a fireplace and soft furnishings enhances the atmosphere. Warm colors and dramatic lighting create a captivating and inviting scene.",7,p02_360a93cd3f.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",0,p03_ddee095bc8.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",1,p03_929585414d.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",2,p03_7691142bdf.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",3,p03_73320bb8d9.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",4,p03_7c026cfbce.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",5,p03_8751a34918.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",6,p03_0ea6dd00ac.mp4,,,,,,,,,
3,7,multi_object|miniature_scale|water_motion|photorealistic,"A photorealistic closeup video of two intricately detailed pirate ships battling inside a steaming cup of coffee. Wooden planks, flapping sails, and aimed cannons are visible. Crew members, in authentic pirate attire, brandish swords and pistols with fierce, determined expressions. Coffee foam creates a turbulent, frothy sea with realistic ripples and waves. The background shows a blurred, warm brown coffee surface with gentle steam rising. The camera angle is slightly elevated, capturing the intense action from above.",7,p03_ac1df4c61e.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",0,p04_6fd2bb8159.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",1,p04_f303bcf449.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",2,p04_e353ead51a.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",3,p04_141b21f14a.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",4,p04_75740ddffc.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",5,p04_e1d948e475.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",6,p04_dfa44a0887.mp4,,,,,,,,,
4,13,multi_person|mobile_video|urban|documentary,"A beautifully crafted homemade video set in Lagos, Nigeria in 2056, captured with a mobile phone camera. The footage showcases diverse people going about their daily lives in a vibrant and bustling urban environment. Young Nigerian women in colorful traditional attire walk down a crowded street, a man in a smart business suit hurries past a futuristic billboard, and a family gathers around a street vendor selling fresh fruits. Modern skyscrapers, traditional market stalls, and electric vehicles zip by in the background. The video has a warm, nostalgic feel with occasional blurs and graininess. Handheld shots and close-ups capture the dynamic energy of the city.",7,p04_abea6d212b.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",0,p05_efd85deed4.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",1,p05_d0b30a9e38.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",2,p05_470bd253ef.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",3,p05_cc7b9082ac.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",4,p05_61b7f6e94d.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",5,p05_352e033596.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",6,p05_eaefd1f75b.mp4,,,,,,,,,
5,15,rotating_camera|indoor|many_objects|screen_content,"A rotating camera view inside a large New York museum gallery, showcasing a towering stack of vintage televisions, each displaying different programs from the 1950s and 1970s. The televisions show a mix of sci-fi movies, horror films, news broadcasts, static, and a 1970s sitcom. The gallery space is filled with the nostalgic glow of old TV screens, their edges worn and frames aged. Background features other vintage exhibits, enhancing the historical ambiance. Televisions are arranged in a dynamic, almost chaotic pattern, creating visual interest and movement. Wide-angle shot capturing the entire stack and surrounding gallery space.",7,p05_3e1609cc7c.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",0,p06_d1bd50a41e.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",1,p06_3a2af70f9d.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",2,p06_3ce4922492.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",3,p06_4fd0630558.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",4,p06_04c72b2f01.mp4,,,,,,,,,
6,17,vehicle|fast_motion|dust|tracking_camera,"A dynamic shot from behind a white vintage SUV with a black roof rack as it speeds up a steep dirt road surrounded by towering redwood trees on a rugged mountain slope. Dust kicks up from its tires, and the sunlight shines on the SUV, casting a warm glow. The dirt road curves gently into the distance, with dense redwoods on either side and patches of greenery. The car navigates the curve with ease, making it seem thrilling. The road is framed by steep hills and mountains, with a clear blue sky and wispy clouds. The camera captures the vehicle’s powerful and adventurous journey.",5,p06_798b86176e.mp4,,,,,,,,,
